insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (1, 'Aubert Chanter', 716936625, '1989-12-19', 'Biyang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5271, 'Alon Fountain', 606055233, '1988-03-18', 'Vanino');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5272, 'Glen Foote', 152432245, '1981-05-16', 'Sakākā');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5273, 'Lauralee Mault', 280738561, '1994-11-17', 'Jeding');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5274, 'Pren Pagel', 988510167, '1950-05-24', 'Chambellan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5275, 'Siobhan Ryrie', 913525155, '1947-08-17', 'Estância Velha');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5276, 'Whitney Guillain', 419415677, '1948-05-08', 'Juvisy-sur-Orge');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5277, 'Gratiana Dubery', 180390367, '1935-06-13', 'Torez');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5278, 'Robers Filpi', 974592630, '1959-08-09', 'Growong Kidul');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5279, 'Di Carous', 206646835, '1955-01-04', 'Santander');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5280, 'Roi Hercules', 133728554, '1954-05-10', 'Toulouse');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5281, 'Elinor Bayle', 623590297, '2003-10-19', 'Xianxiang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5282, 'Lorrie Gritskov', 858551405, '1938-07-23', 'Menglie');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5283, 'Alard Whitefoot', 695940438, '1993-12-28', 'Montecarlo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5284, 'Philippe Moule', 786194115, '1992-11-29', 'Örebro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5285, 'Rosana Channer', 310854271, '1994-03-14', 'Kota Kinabalu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5286, 'Nessa Hatrey', 414652073, '1973-02-24', 'Virojoki');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5287, 'Rafaelita Hurtic', 693208714, '1938-11-28', 'Liangshan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5288, 'Had Scarlin', 853674348, '1977-03-11', 'Si’erbao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5289, 'Fran Muscat', 446593230, '1937-11-13', 'Akademija (Kaunas)');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5290, 'Jone Joselevitch', 252431290, '1979-02-27', 'Guider');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5291, 'Redd Bedenham', 301555518, '1995-10-05', 'Susapaya');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5292, 'Tyler Boylin', 756998593, '1963-09-02', 'Xiaogang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5293, 'Theodosia Rillstone', 243541572, '1964-11-18', 'Dębe Wielkie');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5294, 'Alisa Please', 521100873, '1964-06-30', 'Yug');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5295, 'Elwyn Childs', 141924918, '1995-12-11', 'Sakura');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5296, 'Weidar Darridon', 411136524, '1987-11-07', 'Kastélli');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5297, 'Marlie Hulles', 298585576, '2001-03-01', 'Buffalo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5298, 'Bram Veltmann', 794450553, '1994-09-14', 'Permas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5299, 'Eleen Doick', 575746700, '1959-05-25', 'Shunhe');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5300, 'Klement Savidge', 698582796, '2002-11-23', 'Bureng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5301, 'Bartlet Jansen', 643780533, '1965-05-13', 'Suva Reka');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5302, 'Valle Elmore', 541431570, '2003-06-24', 'Kadusimbar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5303, 'Guillaume Mozzetti', 965014473, '1966-06-12', 'Yongdong');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5304, 'Moselle Ciciari', 807496871, '1973-01-31', 'Shiyaogou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5305, 'Gail Crudgington', 758699835, '1961-12-11', 'Baoquanshan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5306, 'Sibeal Sissons', 455698927, '1965-05-02', 'Cipaku');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5307, 'Bobbie Belt', 200289297, '1946-01-03', 'Pogag');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5308, 'Reggie Trounson', 137012148, '1944-06-29', 'Hanshou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5309, 'Billy Wreight', 458496960, '1934-07-11', 'Skövde');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5310, 'Montague Raraty', 766438407, '1951-03-15', 'Ratilangi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5311, 'Dominique Slyvester', 848831355, '1942-08-14', 'Lijia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5312, 'Dew Marquess', 182339748, '1957-07-23', 'Qingyuan');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5313, 'Farr Broady', 473570892, '1963-04-12', 'Dongming Chengguanzhen');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5314, 'Vance Batrop', 222245044, '1964-11-14', 'Matos da Ranha');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5315, 'Nessa Olivella', 163255153, '1961-11-08', 'Plymouth');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5316, 'Zerk Langfield', 506339126, '1946-03-23', 'Zizhao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5317, 'Tim Kroin', 547541978, '1973-03-23', 'Ponta Porã');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5318, 'Tildy Comley', 481370296, '1964-11-22', 'Donglu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5319, 'Olav Dowty', 460765227, '1956-05-22', 'Spytkowice');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5320, 'Merle Evequot', 610179142, '1978-04-04', 'Piltown');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5321, 'Winnie Harriman', 326152631, '1989-11-03', 'Huangchi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5322, 'Sam Pelcheur', 657356911, '1999-06-13', 'Jianxincun');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5323, 'Urbano Raysdale', 986759887, '1976-11-07', 'Brańsk');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5324, 'Jocelin Essel', 112679678, '1997-12-27', 'Shijia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5325, 'Stavros Annett', 895988454, '1962-08-22', 'Rogachëvo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5326, 'Devonne Knobell', 838287218, '1963-11-01', 'Haligue');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5327, 'Morissa Mazey', 826692683, '1996-10-10', 'Båstad');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5328, 'Charleen Grenter', 920079181, '2003-02-20', 'Eschweiler');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5329, 'Zola Havvock', 416457491, '1979-11-29', 'Nanto-shi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5330, 'Mira Strang', 437201304, '1979-12-26', 'Hazlov');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5331, 'Damon Botley', 421330013, '1977-07-31', 'Tegaldowo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5332, 'Elfie Ingarfield', 260832168, '1981-07-13', 'Waitakere');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5333, 'Bird Lanmeid', 483145173, '1962-11-18', 'Rîbniţa');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5334, 'Jayne Vanns', 142827259, '1952-10-10', 'Nijemci');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5335, 'Pearline MacKimmie', 433358830, '1950-03-06', 'Kari');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5336, 'Erin Bergeau', 324316299, '1940-06-15', 'Yara');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5337, 'Manuel Halley', 546268933, '1973-07-11', 'São Paio Merelim');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5338, 'Katusha Merrydew', 948080135, '1951-08-27', 'Longtian');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5339, 'Gisele Hundal', 361524800, '1996-06-10', 'Al Khāniq');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5340, 'Rasia Nabarro', 666781125, '1940-08-20', 'E’erdun Wula');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5341, 'Aurilia Mudge', 854414457, '1969-03-11', 'Ladoeiro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5342, 'Cristine Sackett', 299804682, '1938-02-12', 'Qiqin');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5343, 'Keane Espadas', 971961424, '1992-05-17', 'Kesheng');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5344, 'Belva Popov', 160112837, '2003-09-12', 'Nova Russas');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5345, 'Toby Hammant', 396849650, '1980-11-30', 'Hedian');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5346, 'Torre Castellaccio', 611406949, '1973-02-15', 'Esparza');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5347, 'Meredith Vedyasov', 859298381, '1938-08-09', 'Tiantang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5348, 'Fidelio Joao', 698938783, '2005-09-12', 'Heshi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5349, 'Adrianne Seymour', 607098495, '1948-04-01', 'Courtaboeuf');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5350, 'Dasha Capaldi', 667486374, '1994-05-13', 'Mongaguá');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5351, 'Margo Janes', 753975530, '1939-04-04', 'Tierra Blanca');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5352, 'Fifine Sillwood', 591457423, '1969-11-15', 'Saint-Amand-les-Eaux');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5353, 'Brnaba Shelper', 974612373, '1941-06-09', 'Asaita');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5354, 'Charin Kennelly', 738185454, '1985-10-24', 'Tabu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5355, 'Kakalina Duck', 443633137, '1936-02-02', 'Murree');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5356, 'Burg Trenouth', 147935965, '1992-05-15', 'Budzów');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5357, 'Stevena Paye', 785484422, '1966-03-28', 'Beaumont');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5358, 'Gerry Navan', 159982413, '1984-05-17', 'Perivólia');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5359, 'Denny Lambertazzi', 873239267, '1995-07-14', 'Hope');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5360, 'Elvina Slograve', 574526879, '1991-02-19', 'San Sebastian');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5361, 'Constancia Vanichkov', 927082119, '1946-07-30', 'Cruz de Pau');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5362, 'Berthe Cuphus', 837789861, '1970-02-27', 'Reriz');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5363, 'Lynnet Purton', 735178787, '1941-04-04', 'Saratamata');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5364, 'Rebekkah Wolseley', 450510730, '2004-07-04', 'Drawno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5365, 'Austen Douris', 329335896, '1960-11-06', 'Pho Duc');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5366, 'Clarabelle Tizard', 285776067, '1996-09-18', 'Luleå');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5367, 'Darice Barkhouse', 305069421, '1969-01-06', 'Nungga');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5368, 'Care Worters', 165204840, '1941-10-10', 'Kagoshima-shi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5369, 'Raimundo Dufore', 168357710, '1949-12-25', 'Xinxu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5370, 'Ilsa Seed', 334290331, '1944-12-10', 'Zibu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5371, 'Janifer Bodicum', 188641295, '1961-07-22', 'Göteborg');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5372, 'Maddie Nield', 461240164, '1974-09-01', 'Bhadrapur');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5373, 'Cirillo Blakey', 965767565, '1950-06-25', 'Balesari');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5374, 'Renate Caistor', 179200588, '1966-07-11', 'Dunhao');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5375, 'Barr Haggerty', 262531011, '1994-03-28', 'Lospalos');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5376, 'Dianne Quainton', 888375415, '1999-06-04', 'Wielka Wieś');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5377, 'Joye Fulcher', 355105597, '2000-05-17', 'Kuafeu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5378, 'Chicky Rothermel', 949397635, '1967-04-10', 'Aanislag');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5379, 'Waly McKeveney', 281898260, '1994-07-30', 'Salerno');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5380, 'Allyson Dowsett', 305563502, '1953-09-04', 'Brandfort');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5381, 'Amity Cicchetto', 916311813, '1945-09-08', 'Ōzu');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5382, 'Ferrel Bartolomeotti', 881958281, '1947-10-18', 'Saratamata');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5383, 'Benji Lynch', 783563064, '1934-10-16', 'Shuikou');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5384, 'Octavius Rubbens', 508348628, '2002-04-01', 'Trångsund');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5385, 'Ricard Bratley', 815085771, '1970-04-16', 'San Isidro');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5386, 'Priscilla Considine', 761552753, '1961-02-02', 'San Miguel');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5387, 'Fawnia Shyres', 790759728, '1956-01-27', 'Meedhoo');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5388, 'Ryan Stapford', 610480628, '1951-12-05', 'Guaxupé');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5389, 'Elnore Anthiftle', 617328925, '1938-02-27', 'Fria');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5390, 'Vasilis de Clerq', 262373304, '1974-02-02', 'Binagadi');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5391, 'Nefen Dawbury', 556546485, '1951-07-10', 'Cipaku');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5392, 'Vinny Sacker', 151111945, '1955-01-15', 'Netrakona');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5393, 'Johnathon Suffe', 904941473, '1935-08-25', 'Gōtsuchō');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5394, 'Rodrique Kenshole', 215162903, '2001-09-03', 'Baruta');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5395, 'Hayyim Voase', 684361622, '1967-07-16', 'Zhitang');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5396, 'Shel Shotboulte', 773786823, '1975-11-14', 'Lisków');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5397, 'Annabela Blinco', 538926325, '1938-02-20', 'Kertosari');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5398, 'Rebekkah Berthel', 225254973, '1974-08-24', 'Tekes');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5399, 'Cherrita Hacard', 407955269, '1986-07-24', 'Uptar');
insert into cliente (id_cliente, nome, nif, data_nasc, cidade) values (5400, 'Boniface Bambrough', 523395013, '1938-07-30', 'Le Chambon-Feugerolles');
